batch,records_seen,mse,mse_moving_avg_100
673,21536,230.14129328486572,1111.643053159323
674,21568,1882.2116900978751,1127.8744528125403
675,21600,822.9138165313169,1133.7917566358003
676,21632,1159.087562581988,1133.5973808322972
677,21664,849.1044976464423,1139.0382714632906
678,21696,1050.879325349777,1146.7667631907332
679,21728,854.8019640160567,1151.9389949064876
680,21760,741.267560971704,1157.4815260942246
681,21792,2899.606344566502,1175.6546559278927
682,21824,1116.4453457402037,1168.3360175702455
683,21856,436.6156452338531,1152.3904219785952
684,21888,471.6360038739257,1141.35588883261
685,21920,320.8925775881258,1142.1563662206995
686,21952,733.8180129089392,1147.078606400161
687,21984,869.4745844350462,1140.922989029647
688,22016,126.01071128182942,1140.39471010222
689,22048,261.0627789734259,1135.4762534624056
690,22080,368.7086603127889,1135.1081898055184
691,22112,21167.545011722927,1342.0908589644234
692,22144,411.44728649816665,1344.4756161456248
693,22176,189.5129008789972,1342.4960831523774
694,22208,6877.420440853512,1402.5501885508897
695,22240,1211.768617952681,1410.4304268601304
696,22272,405.236646417744,1401.2498223912023
697,22304,445.79852979334044,1400.7319133141061
698,22336,1579.34742975928,1297.414278663164
699,22368,257.5099700773752,1272.9533310570057
700,22400,573.9081855697136,1273.9371441329113
701,22432,1712.3408033781113,1285.725619046013
702,22464,394.7901669505569,1283.5401173611153
703,22496,481.8419008200824,1284.2194582298325
704,22528,402.7076932505332,1276.6637563880302
705,22560,360.24039324167757,1276.95017493937
706,22592,169.91451051022474,1275.9331957075879
707,22624,148.7965133843738,1272.1341682731143
708,22656,1121.568112754291,1274.7172939079908
709,22688,1434.4086509662302,1280.1349746124372
710,22720,204.36720403514786,1266.6151548318167
711,22752,222.21326354149198,1262.3832833699648
712,22784,808.3920776933943,1250.7150034997032
713,22816,882.3994932066781,1241.8225184499386
714,22848,346.4662389042542,1240.6054334796097
715,22880,9312.463317324862,1330.0613212085916
716,22912,8779.320797266148,1411.2919440128476
717,22944,138.7319529192622,1400.334062045079
718,22976,481.9787139203943,1403.838685532035
719,23008,173.8746920084089,1401.59588526338
720,23040,1338.3519777352135,1411.455622448844
721,23072,149.23569340314603,1396.20275204533
722,23104,739.3091671166374,1394.8327434558696
723,23136,169.14442410726446,1392.1322077240022
724,23168,226.54915397667716,1388.4530968377842
725,23200,114.6276811673267,1386.3117893493247
726,23232,333.2142667053707,1371.5447464242284
727,23264,163.43369426533076,1363.9859092662384
728,23296,167.65508183398987,1361.4640620234895
729,23328,178.18003045677747,1355.3895350693772
730,23360,13332.242426690666,1482.2663702605305
731,23392,953.2591724019431,1468.9108640100615
732,23424,283.51247088725233,1463.8542418557636
733,23456,196.73750658462285,1460.1898867741695
734,23488,620.1036329786341,1462.6872161433323
735,23520,674.5976823474358,1466.74714738678
736,23552,169.99849972366923,1465.5229515086037
737,23584,2444.8297856936592,1480.8189535932552
738,23616,297.89908330920434,1457.3200332347117
739,23648,233.2270439533457,1443.456848031013
740,23680,532.7845596410293,1440.4544287690842
741,23712,913.5368361571763,1448.3780868374813
742,23744,315.072979938715,1450.2202409244878
743,23776,1207.9559446668814,1461.823985376825
744,23808,895.2997150529527,1469.5197859033683
745,23840,1220.0802150487366,1473.9478582378479
746,23872,493.56968538055173,1457.5027641120225
747,23904,123.35345510348283,1456.8969414053586
748,23936,881.7817067329808,1459.1259238958853
749,23968,152.12706328473715,1459.9162784945665
750,24000,289.9271614392245,1461.1694420262909
751,24032,1078.3640000244786,1459.3101301428235
752,24064,1976.6492996962854,1332.7270463631833
753,24096,2819.871869040163,1345.1656549056104
754,24128,1157.3511210527286,1350.9891794628372
755,24160,88.73443150227696,1347.0147941658136
756,24192,446.04685572884625,1279.0095257648509
757,24224,699.3198747411413,1279.7396507823948
758,24256,342.52495593743845,1276.7134945050625
759,24288,858.484225935294,1280.386121623338
760,24320,244.7891117772927,1278.7870977173918
761,24352,934.6571141402612,1278.0890526693427
762,24384,232.77321086435936,1279.018681585793
763,24416,862.4022403249484,1275.698835230924
764,24448,146.32670917030995,1208.9422159893797
765,24480,2630.614845842472,1229.6568034546244
766,24512,520.5834301204449,1231.7433400858147
767,24544,179.81028754001184,1227.7425677622848
768,24576,3823.335277525225,1264.7634864076108
769,24608,8032.290142570464,1338.8354344637887
770,24640,5305.396287833818,1388.914324025086
771,24672,1400.0866179771472,1401.1342274924
772,24704,564.453783165029,1400.474533812896
773,24736,3025.046899040405,1428.4235898704512
774,24768,1042.4446769642846,1420.0259197391154
775,24800,634.9980907222257,1418.1467624810246
776,24832,1086.976516940497,1417.4256520246095
777,24864,1760.1293241472897,1426.535900289618
778,24896,390.05491566385894,1419.9276561927588
779,24928,646.2327117815709,1417.841963670414
780,24960,3213.8429974081296,1442.5677180347782
781,24992,118.14620053739563,1414.7531165944872
782,25024,859.5953675787908,1412.1846168128732
783,25056,23666.41141032531,1644.4825744637876
784,25088,3280.9285670550325,1672.575500095599
785,25120,3917.4553304626706,1708.5411276243442
786,25152,248.61823023541905,1703.6891297976088
787,25184,448.9778914427567,1699.4841628676859
788,25216,653.5306115885684,1704.7593618707533
789,25248,401.145363545767,1706.160187716477
790,25280,406.2114349657492,1706.5352154630066
791,25312,1252.2909025799945,1507.3826743715774
792,25344,2431.0086341970928,1527.5782878485663
793,25376,279.30018758066217,1528.476160715583
794,25408,721.261491330918,1466.9145712203572
795,25440,187.8084871853528,1456.6749699126838
796,25472,2176.0025086904852,1474.3826285354112
797,25504,271.0074506822401,1472.6347177443004
798,25536,592.6204916533336,1462.7674483632406
799,25568,1556.6452718665648,1475.7588013811326
800,25600,346.03088267555097,1473.4800283521909
801,25632,1748.5342893112195,1473.8419632115222
802,25664,263.392339217893,1472.5279849341955
803,25696,265.84077237467915,1470.3679736497415
804,25728,680.4313101438665,1473.145209818675
805,25760,682.3422468349696,1476.366228354608
806,25792,448.3855202353823,1479.1509384518597
807,25824,307.7509107117828,1480.7404824251335
808,25856,231.51390933498266,1471.8399403909402
809,25888,711.1515820572693,1464.6073697018508
810,25920,385.2258233938145,1466.4159558954373
811,25952,2506.0648607007192,1489.2544718670297
812,25984,201.87821378670293,1483.1893332279628
813,26016,437.57153525049,1478.7410536484006
814,26048,779.8089115077548,1483.0744803744358
815,26080,3449.6405482974556,1424.4462526841617
816,26112,760.6515507604697,1344.259560219105
817,26144,1010.7482748221506,1352.9797234381338
818,26176,2281.4724138947677,1370.9746604378774
819,26208,3363.7880086607843,1402.8737936044013
820,26240,1388.2148135741809,1403.372421962791
821,26272,227.18422896487186,1404.1519073184083
822,26304,1051.4288777751262,1407.2731044249933
823,26336,4899.582488701505,1454.5774850709356
824,26368,592.1918821619951,1458.2339123527888
825,26400,1543.609041928414,1472.5237259603998
826,26432,720.616104568001,1476.397744339026
827,26464,639.9607760588398,1481.1630151569614
828,26496,158.42487427861155,1481.0707130814073
829,26528,350.1874478982792,1482.7907872558224
830,26560,212.23552898621685,1351.5907182787778
831,26592,121.05879772475801,1343.2687145320058
832,26624,405.9471621964721,1344.493061445098
833,26656,1279.3862598417604,1355.3195489776695
834,26688,309.7075603819058,1352.2155882517027
835,26720,248.1255650728502,1347.950867078957
836,26752,726.71569181805,1353.5180389999002
837,26784,160.4746749248505,1330.6744878922125
838,26816,1708.4671027861484,1344.7801680869818
839,26848,526.440134825362,1347.7122989957018
840,26880,48424.42529939925,1826.6287063932841
841,26912,346.8122008628742,1820.9614600403413
842,26944,910.1337204964065,1826.9120674459182
843,26976,239.9357542529761,1817.231865541779
844,27008,397.3568788467694,1812.252437179717
845,27040,19982.440113175606,1999.8760361609854
846,27072,596.2946268207452,2000.9032855753874
847,27104,19102.086568074796,2190.6906167051006
848,27136,236.03418503564842,2184.233141488128
849,27168,269.24105133905687,2185.404281368671
850,27200,1332.8996939348328,2195.834006693627
851,27232,904.6066092452528,2194.0964327858346
852,27264,421.921021250958,2178.5491500013813
853,27296,865.9708043860952,2159.0101393548407
854,27328,152.6326277491426,2148.962954421805
855,27360,75.35915884467856,2148.8292016952287
856,27392,316.23464544497756,2147.5310795923897
857,27424,241.81893731991954,2142.956070218178
858,27456,1308.709573783304,2152.6179163966362
859,27488,877.9728668206837,2152.81280280549
860,27520,323.9842316518,2153.6047540042355
861,27552,1322.4017705952394,2157.482200568785
862,27584,321.43639912008837,2158.3688324513428
863,27616,2011.2168219244822,2169.856978267338
864,27648,127.73795271468245,2169.671090702782
865,27680,2137.831768704677,2164.7432599314034
866,27712,2811.4458074113163,2187.6518837043122
867,27744,851.8219761225165,2194.3720005901378
868,27776,1329.7782545590426,2169.4364303604757
869,27808,976.2476832953112,2098.8760057677246
870,27840,11597.363073800936,2161.7956736273954
871,27872,503.88652015587695,2152.8336726491825
872,27904,221.00954592790464,2149.399230276811
873,27936,330.0184598836277,2122.448945885244
874,27968,1392.4427178777946,2125.948926294379
875,28000,2635.857060774904,2145.957515994906
876,28032,198.60347780453912,2137.073785603546
877,28064,457.3638559847647,2124.0461309219204
878,28096,1870.5117741627705,2138.8506995069097
879,28128,165.97290170666125,2134.048101406161
880,28160,12010.32350782183,2222.012906510298
881,28192,555.7611104090688,2226.3890556090146
882,28224,436.2949835403511,2222.15605176863
883,28256,458.6697330021994,1990.0786349953987
884,28288,284.7392462424585,1960.1167417872725
885,28320,212.71268815296722,1923.0693153641755
886,28352,286.5756429858013,1923.4488894916797
887,28384,108.31838921981166,1920.0422944694503
888,28416,361.2480721343361,1917.119469074908
889,28448,155.16618096455662,1914.659677249096
890,28480,7121.020593505203,1981.8077688344904
891,28512,253.40856709935105,1971.818945479684
892,28544,475.2807370665715,1952.261666508379
893,28576,953.4887148072858,1959.0035517806452
894,28608,359.5841580317479,1955.3867784476533
895,28640,773.6066665153031,1961.244760240953
896,28672,348.23369242515076,1942.9670720782995
897,28704,4827.095542454337,1988.5279529960205
898,28736,1357.354470192989,1996.175292781417
899,28768,442.04224543176565,1985.0292625170691
900,28800,608.4275989604514,1987.6532296799182
901,28832,217.8130107651962,1972.346016894458
902,28864,552.2146649130326,1975.234240151409
903,28896,1497.1957822370691,1987.5477902500331
904,28928,263.2504660645575,1983.37598180924
905,28960,1125.6345553659705,1987.80890489455
906,28992,511.8268550281944,1988.4433182424782
907,29024,1543.9669256786274,2000.8054783921466
908,29056,543.3067865686301,2003.9234071644833
909,29088,591.9972234555272,2002.731863578466
910,29120,678.9848249863524,2005.6694535943914
911,29152,716.0691102540213,1987.7694960899241
912,29184,423.1431007236234,1989.9821449592932
913,29216,7379.601569805502,2059.4024453048432
914,29248,366.4183346461221,2055.2685395362273
915,29280,1042.5321545476165,2031.1974555987288
916,29312,2221.4233846494476,2045.8051739376183
917,29344,5061.182795421692,2086.3095191436137
918,29376,2494.503559551473,2088.439830600181
919,29408,299.1023025842363,2057.7929735394155
920,29440,556.6629498593175,2049.477454902267
921,29472,482.6230273387305,2052.0318428860055
922,29504,436.4673320130331,2045.8822274283846
923,29536,622.2970509631523,2003.1093730510008
924,29568,453.1676536800184,2001.7191307661813
925,29600,2302.5283678704773,2009.3083240256017
926,29632,1449.7180713914906,2016.5993436938368
927,29664,801.4207046413579,2018.2139429796619
928,29696,2379.7823440706798,2040.4275176775825
929,29728,375.8700920230898,2040.684344118831
930,29760,7875.437698935798,2117.3163658183266
931,29792,253.88992381008688,2118.64467707918
932,29824,659.7315532340292,2121.1825209895555
933,29856,179.13668714811487,2110.180025262619
934,29888,394.4992139017009,2111.0279417978168
935,29920,288.99672502264565,2111.436653397315
936,29952,1913.8564950326625,2123.308061429461
937,29984,472.0267779687924,2126.423582459901
938,30016,1175.3828500046768,2121.0927399320863
939,30048,674.3881501517775,2122.5722200853506
940,30080,668.1683483086832,1645.0096505744439
941,30112,1542.135953158791,1656.9628880974033
942,30144,395.85001805658743,1651.820051073005
943,30176,538.725368560596,1654.8079472160812
944,30208,400.9889619068562,1654.8442680466821
945,30240,99.28841792934763,1456.0127510942193
946,30272,439.91978319078277,1454.44900265792
947,30304,717.8908060099812,1270.6070450372717
948,30336,432.35078720967323,1272.570211059012
949,30368,638.9618372577675,1276.2674189181992
950,30400,928.0501415733929,1272.2189233945844
951,30432,82.71881429880486,1264.0000454451201
952,30464,465.45844580683143,1264.4354196906788
953,30496,599.1822304128699,1261.7675339509465
954,30528,3480.9653432122363,1295.0508611055775
955,30560,7374.519436550543,1368.0424638826362
956,30592,1080.1722789731791,1375.6818402179179
957,30624,674.2876390985363,1380.0065272357044
958,30656,535.6711665560433,1372.276143163432
959,30688,1542.9796019992682,1378.9262105152175
960,30720,689.4964718030855,1382.5813329167306
961,30752,4055.5481641846927,1409.912796852625
962,30784,989.6182600703687,1416.5946154621279
963,30816,10987.240893749875,1506.3548561803818
964,30848,203.2840651850884,1507.1103173050858
965,30880,281.5189249971657,1488.5471888680106
966,30912,293.1885956153339,1463.3646167500508
967,30944,56178.521700150006,2016.6316139903256
968,30976,446.09101619159753,2007.7947416066513
969,31008,7584.099472710224,2073.8732595008005
970,31040,1448.7775148688647,1972.3874039114799
971,31072,588.1112560683556,1973.2296512706046
972,31104,609.7480044634614,1977.1170358559602
973,31136,3122.263091088523,2005.0394821680093
974,31168,402.14886406130756,1995.1365436298445
975,31200,10107.170711618386,2069.8496801382794
976,31232,2204.823037363413,2089.911875733868
977,31264,1221.4460460277537,2097.5526976342976
978,31296,558.0087322949154,2084.4276672156193
979,31328,2211.3707459759294,2104.8816456583118
980,31360,292.6299389279158,1987.7047099693725
981,31392,544.7591367876034,1987.5946902331577
982,31424,690.8420625700082,1990.1401610234543
983,31456,1107.1009611550471,1996.6244733049828
984,31488,318.3999264679858,1996.961080107238
985,31520,2677.2482945078127,2021.6064361707865
986,31552,496.4695557678851,2023.7053752986076
987,31584,4949.1461680723205,2072.1136530871327
988,31616,422.66776240928675,2072.727849989882
989,31648,2452.0438879558874,2095.696627059795
990,31680,1064.4924013326163,2035.1313451380697
991,31712,7361.559567412566,2106.212855141202
992,31744,2268.0746201678407,2124.140793972215
993,31776,2764.6988908902954,2142.252895733045
994,31808,249.83716634181218,2141.1554258161464
995,31840,1030.6437133036484,2143.7257962840295
996,31872,636.9281176133724,2146.6127405359116
997,31904,1406.804528373184,2112.4098303951
998,31936,4187.798936688579,2140.7142750600556
999,31968,352.36545572131644,2139.817507162951
1000,32000,441.47636283529494,2138.147994801699
1001,32032,6331.956538347435,2199.289430077522
1002,32064,679.8724042871708,2200.5660074712628
1003,32096,917.8060642271492,2194.7721102911632
1004,32128,752.6739171639708,2199.6663448021577
