label,batch,memory_mb,delta_from_start_mb
batch,757.0,390.3828125,71.4140625
batch,758.0,390.3828125,71.4140625
batch,759.0,390.3828125,71.4140625
batch,760.0,390.3828125,71.4140625
batch,761.0,390.3828125,71.4140625
batch,762.0,390.3828125,71.4140625
batch,763.0,390.38671875,71.41796875
batch,764.0,390.38671875,71.41796875
batch,765.0,390.38671875,71.41796875
batch,766.0,390.38671875,71.41796875
batch,767.0,390.38671875,71.41796875
batch,768.0,390.38671875,71.41796875
batch,769.0,390.38671875,71.41796875
batch,770.0,390.390625,71.421875
batch,771.0,390.3984375,71.4296875
batch,772.0,390.3984375,71.4296875
batch,773.0,390.3984375,71.4296875
batch,774.0,390.3984375,71.4296875
batch,775.0,390.3984375,71.4296875
batch,776.0,390.3984375,71.4296875
batch,777.0,390.3984375,71.4296875
batch,778.0,390.3984375,71.4296875
batch,779.0,390.3984375,71.4296875
batch,780.0,390.3984375,71.4296875
batch,781.0,390.3984375,71.4296875
batch,782.0,390.3984375,71.4296875
batch,783.0,390.3984375,71.4296875
batch,784.0,390.3984375,71.4296875
batch,785.0,390.3984375,71.4296875
batch,786.0,390.40234375,71.43359375
batch,787.0,390.40234375,71.43359375
batch,788.0,390.40234375,71.43359375
batch,789.0,390.40234375,71.43359375
batch,790.0,390.40234375,71.43359375
batch,791.0,390.40234375,71.43359375
batch,792.0,390.40234375,71.43359375
batch,793.0,390.40234375,71.43359375
batch,794.0,390.40234375,71.43359375
batch,795.0,390.40234375,71.43359375
batch,796.0,390.40234375,71.43359375
batch,797.0,390.40234375,71.43359375
batch,798.0,390.40234375,71.43359375
batch,799.0,390.40234375,71.43359375
batch,800.0,390.40625,71.4375
batch,801.0,390.40625,71.4375
batch,802.0,390.4140625,71.4453125
batch,803.0,390.421875,71.453125
batch,804.0,390.421875,71.453125
batch,805.0,390.421875,71.453125
batch,806.0,390.421875,71.453125
batch,807.0,390.421875,71.453125
batch,808.0,390.421875,71.453125
batch,809.0,390.421875,71.453125
batch,810.0,390.421875,71.453125
batch,811.0,390.421875,71.453125
batch,812.0,390.421875,71.453125
batch,813.0,390.421875,71.453125
batch,814.0,390.421875,71.453125
batch,815.0,390.421875,71.453125
batch,816.0,390.421875,71.453125
batch,817.0,390.4296875,71.4609375
batch,818.0,390.4296875,71.4609375
batch,819.0,390.4296875,71.4609375
batch,820.0,390.4296875,71.4609375
batch,821.0,390.4296875,71.4609375
batch,822.0,390.4296875,71.4609375
batch,823.0,390.4296875,71.4609375
batch,824.0,390.4296875,71.4609375
batch,825.0,390.4296875,71.4609375
batch,826.0,390.4296875,71.4609375
batch,827.0,390.4296875,71.4609375
batch,828.0,390.4296875,71.4609375
batch,829.0,390.4296875,71.4609375
batch,830.0,390.4296875,71.4609375
batch,831.0,390.4296875,71.4609375
batch,832.0,390.4296875,71.4609375
batch,833.0,390.4296875,71.4609375
batch,834.0,390.43359375,71.46484375
batch,835.0,390.4375,71.46875
batch,836.0,390.4375,71.46875
batch,837.0,390.4375,71.46875
batch,838.0,390.4375,71.46875
batch,839.0,390.44140625,71.47265625
batch,840.0,390.44140625,71.47265625
batch,841.0,390.44140625,71.47265625
batch,842.0,390.44140625,71.47265625
batch,843.0,390.44140625,71.47265625
batch,844.0,390.44140625,71.47265625
batch,845.0,390.44140625,71.47265625
batch,846.0,390.44140625,71.47265625
batch,847.0,390.44140625,71.47265625
batch,848.0,390.44140625,71.47265625
batch,849.0,390.44140625,71.47265625
batch,850.0,390.4453125,71.4765625
batch,851.0,390.4453125,71.4765625
batch,852.0,390.4453125,71.4765625
batch,853.0,390.4453125,71.4765625
batch,854.0,390.4453125,71.4765625
batch,855.0,390.4453125,71.4765625
batch,856.0,390.4453125,71.4765625
batch,857.0,390.4453125,71.4765625
batch,858.0,390.4453125,71.4765625
batch,859.0,390.4453125,71.4765625
batch,860.0,390.4453125,71.4765625
batch,861.0,390.515625,71.546875
batch,862.0,390.515625,71.546875
batch,863.0,390.515625,71.546875
batch,864.0,390.515625,71.546875
batch,865.0,390.515625,71.546875
batch,866.0,390.51953125,71.55078125
batch,867.0,390.5234375,71.5546875
batch,868.0,390.5234375,71.5546875
batch,869.0,390.5234375,71.5546875
batch,870.0,390.5234375,71.5546875
batch,871.0,390.5234375,71.5546875
batch,872.0,390.5234375,71.5546875
batch,873.0,390.5234375,71.5546875
batch,874.0,390.5234375,71.5546875
batch,875.0,390.5234375,71.5546875
batch,876.0,390.5234375,71.5546875
batch,877.0,390.5234375,71.5546875
batch,878.0,390.52734375,71.55859375
batch,879.0,390.52734375,71.55859375
batch,880.0,390.52734375,71.55859375
batch,881.0,390.52734375,71.55859375
batch,882.0,390.52734375,71.55859375
batch,883.0,390.52734375,71.55859375
batch,884.0,390.52734375,71.55859375
batch,885.0,390.52734375,71.55859375
batch,886.0,390.52734375,71.55859375
batch,887.0,390.52734375,71.55859375
batch,888.0,390.52734375,71.55859375
batch,889.0,390.52734375,71.55859375
batch,890.0,390.52734375,71.55859375
batch,891.0,390.52734375,71.55859375
batch,892.0,390.52734375,71.55859375
batch,893.0,390.59375,71.625
batch,894.0,390.59375,71.625
batch,895.0,390.59375,71.625
batch,896.0,390.59375,71.625
batch,897.0,390.59375,71.625
batch,898.0,390.59765625,71.62890625
batch,899.0,390.6015625,71.6328125
batch,900.0,390.6015625,71.6328125
batch,901.0,390.6015625,71.6328125
batch,902.0,390.6015625,71.6328125
batch,903.0,390.6015625,71.6328125
batch,904.0,390.6015625,71.6328125
batch,905.0,390.6015625,71.6328125
batch,906.0,390.6015625,71.6328125
batch,907.0,390.60546875,71.63671875
batch,908.0,390.60546875,71.63671875
batch,909.0,390.60546875,71.63671875
batch,910.0,390.609375,71.640625
batch,911.0,390.609375,71.640625
batch,912.0,390.609375,71.640625
batch,913.0,390.609375,71.640625
batch,914.0,390.609375,71.640625
batch,915.0,390.609375,71.640625
batch,916.0,390.609375,71.640625
batch,917.0,390.61328125,71.64453125
batch,918.0,390.61328125,71.64453125
batch,919.0,390.61328125,71.64453125
batch,920.0,390.61328125,71.64453125
batch,921.0,390.61328125,71.64453125
batch,922.0,390.61328125,71.64453125
batch,923.0,390.61328125,71.64453125
batch,924.0,390.61328125,71.64453125
batch,925.0,390.61328125,71.64453125
batch,926.0,390.61328125,71.64453125
batch,927.0,390.6171875,71.6484375
batch,928.0,390.6171875,71.6484375
batch,929.0,390.62109375,71.65234375
batch,930.0,390.62109375,71.65234375
batch,931.0,390.625,71.65625
batch,932.0,390.625,71.65625
batch,933.0,390.625,71.65625
batch,934.0,390.625,71.65625
batch,935.0,390.625,71.65625
batch,936.0,390.625,71.65625
batch,937.0,390.62890625,71.66015625
batch,938.0,390.62890625,71.66015625
batch,939.0,390.62890625,71.66015625
batch,940.0,390.62890625,71.66015625
batch,941.0,390.62890625,71.66015625
batch,942.0,390.6328125,71.6640625
batch,943.0,390.6328125,71.6640625
batch,944.0,390.6328125,71.6640625
batch,945.0,390.6328125,71.6640625
batch,946.0,390.6328125,71.6640625
batch,947.0,390.6328125,71.6640625
batch,948.0,390.63671875,71.66796875
batch,949.0,390.63671875,71.66796875
batch,950.0,390.63671875,71.66796875
batch,951.0,390.63671875,71.66796875
batch,952.0,390.63671875,71.66796875
batch,953.0,390.63671875,71.66796875
batch,954.0,390.63671875,71.66796875
batch,955.0,390.63671875,71.66796875
batch,956.0,390.63671875,71.66796875
batch,957.0,390.64453125,71.67578125
batch,958.0,390.6484375,71.6796875
batch,959.0,390.6484375,71.6796875
batch,960.0,390.6484375,71.6796875
batch,961.0,390.65234375,71.68359375
batch,962.0,390.65625,71.6875
batch,963.0,390.65625,71.6875
batch,964.0,390.65625,71.6875
batch,965.0,390.65625,71.6875
batch,966.0,390.65625,71.6875
batch,967.0,390.65625,71.6875
batch,968.0,390.66015625,71.69140625
batch,969.0,390.66015625,71.69140625
batch,970.0,390.66015625,71.69140625
batch,971.0,390.66015625,71.69140625
batch,972.0,390.6640625,71.6953125
batch,973.0,390.6640625,71.6953125
batch,974.0,390.6640625,71.6953125
batch,975.0,390.6640625,71.6953125
batch,976.0,390.6640625,71.6953125
batch,977.0,390.6640625,71.6953125
batch,978.0,390.66796875,71.69921875
batch,979.0,390.66796875,71.69921875
batch,980.0,390.66796875,71.69921875
batch,981.0,390.671875,71.703125
batch,982.0,390.671875,71.703125
batch,983.0,390.671875,71.703125
batch,984.0,390.671875,71.703125
batch,985.0,390.671875,71.703125
batch,986.0,390.671875,71.703125
batch,987.0,390.671875,71.703125
batch,988.0,390.671875,71.703125
batch,989.0,390.67578125,71.70703125
batch,990.0,390.68359375,71.71484375
batch,991.0,390.68359375,71.71484375
batch,992.0,390.68359375,71.71484375
batch,993.0,390.6875,71.71875
batch,994.0,390.69140625,71.72265625
batch,995.0,390.69140625,71.72265625
batch,996.0,390.69140625,71.72265625
batch,997.0,390.69140625,71.72265625
batch,998.0,390.69140625,71.72265625
batch,999.0,390.69140625,71.72265625
batch,1000.0,390.69140625,71.72265625
batch,1001.0,390.69140625,71.72265625
batch,1002.0,390.69140625,71.72265625
batch,1003.0,390.6953125,71.7265625
batch,1004.0,390.6953125,71.7265625
batch,1005.0,390.6953125,71.7265625
batch,1006.0,390.6953125,71.7265625
batch,1007.0,390.6953125,71.7265625
batch,1008.0,390.6953125,71.7265625
batch,1009.0,390.6953125,71.7265625
batch,1010.0,390.6953125,71.7265625
batch,1011.0,390.6953125,71.7265625
batch,1012.0,390.6953125,71.7265625
batch,1013.0,390.6953125,71.7265625
batch,1014.0,390.6953125,71.7265625
batch,1015.0,390.6953125,71.7265625
batch,1016.0,390.69921875,71.73046875
batch,1017.0,390.69921875,71.73046875
batch,1018.0,390.69921875,71.73046875
batch,1019.0,390.69921875,71.73046875
batch,1020.0,390.69921875,71.73046875
batch,1021.0,390.69921875,71.73046875
batch,1022.0,390.69921875,71.73046875
batch,1023.0,390.69921875,71.73046875
batch,1024.0,390.69921875,71.73046875
batch,1025.0,390.69921875,71.73046875
batch,1026.0,390.703125,71.734375
batch,1027.0,390.703125,71.734375
batch,1028.0,390.703125,71.734375
batch,1029.0,390.703125,71.734375
batch,1030.0,390.703125,71.734375
batch,1031.0,390.703125,71.734375
batch,1032.0,390.703125,71.734375
batch,1033.0,390.703125,71.734375
batch,1034.0,390.703125,71.734375
batch,1035.0,390.70703125,71.73828125
batch,1036.0,390.70703125,71.73828125
batch,1037.0,390.70703125,71.73828125
batch,1038.0,390.70703125,71.73828125
batch,1039.0,390.70703125,71.73828125
batch,1040.0,390.70703125,71.73828125
batch,1041.0,390.70703125,71.73828125
batch,1042.0,390.70703125,71.73828125
batch,1043.0,390.70703125,71.73828125
batch,1044.0,390.70703125,71.73828125
batch,1045.0,390.70703125,71.73828125
batch,1046.0,390.70703125,71.73828125
batch,1047.0,390.70703125,71.73828125
batch,1048.0,390.70703125,71.73828125
batch,1049.0,390.70703125,71.73828125
batch,1050.0,390.7109375,71.7421875
batch,1051.0,390.7109375,71.7421875
batch,1052.0,390.7109375,71.7421875
batch,1053.0,390.7109375,71.7421875
batch,1054.0,390.7109375,71.7421875
batch,1055.0,390.7109375,71.7421875
batch,1056.0,390.71484375,71.74609375
batch,1057.0,390.71484375,71.74609375
batch,1058.0,390.71875,71.75
batch,1059.0,390.71875,71.75
batch,1060.0,390.71875,71.75
batch,1061.0,390.71875,71.75
batch,1062.0,390.71875,71.75
batch,1063.0,390.71875,71.75
batch,1064.0,390.71875,71.75
batch,1065.0,390.71875,71.75
batch,1066.0,390.72265625,71.75390625
batch,1067.0,390.72265625,71.75390625
batch,1068.0,390.72265625,71.75390625
batch,1069.0,390.72265625,71.75390625
batch,1070.0,390.72265625,71.75390625
batch,1071.0,390.72265625,71.75390625
batch,1072.0,390.72265625,71.75390625
batch,1073.0,390.72265625,71.75390625
batch,1074.0,390.72265625,71.75390625
batch,1075.0,390.72265625,71.75390625
batch,1076.0,390.72265625,71.75390625
batch,1077.0,390.72265625,71.75390625
batch,1078.0,390.72265625,71.75390625
batch,1079.0,390.72265625,71.75390625
batch,1080.0,390.72265625,71.75390625
batch,1081.0,390.72265625,71.75390625
batch,1082.0,390.72265625,71.75390625
batch,1083.0,390.72265625,71.75390625
batch,1084.0,390.72265625,71.75390625
batch,1085.0,390.72265625,71.75390625
batch,1086.0,390.72265625,71.75390625
batch,1087.0,390.72265625,71.75390625
batch,1088.0,390.7265625,71.7578125
batch,1089.0,390.7265625,71.7578125
batch,1090.0,390.73046875,71.76171875
batch,1091.0,390.73046875,71.76171875
batch,1092.0,390.73046875,71.76171875
batch,1093.0,390.73046875,71.76171875
batch,1094.0,390.73046875,71.76171875
batch,1095.0,390.73046875,71.76171875
batch,1096.0,390.73046875,71.76171875
batch,1097.0,390.73046875,71.76171875
batch,1098.0,390.734375,71.765625
batch,1099.0,390.734375,71.765625
batch,1100.0,390.734375,71.765625
batch,1101.0,390.73828125,71.76953125
batch,1102.0,390.73828125,71.76953125
batch,1103.0,390.73828125,71.76953125
batch,1104.0,390.73828125,71.76953125
batch,1105.0,390.73828125,71.76953125
batch,1106.0,390.73828125,71.76953125
batch,1107.0,390.73828125,71.76953125
batch,1108.0,390.73828125,71.76953125
batch,1109.0,390.73828125,71.76953125
batch,1110.0,390.73828125,71.76953125
batch,1111.0,390.73828125,71.76953125
batch,1112.0,390.73828125,71.76953125
batch,1113.0,390.73828125,71.76953125
batch,1114.0,390.73828125,71.76953125
batch,1115.0,390.73828125,71.76953125
batch,1116.0,390.73828125,71.76953125
batch,1117.0,390.73828125,71.76953125
batch,1118.0,390.73828125,71.76953125
batch,1119.0,390.73828125,71.76953125
batch,1120.0,390.7421875,71.7734375
batch,1121.0,390.7421875,71.7734375
batch,1122.0,390.74609375,71.77734375
batch,1123.0,390.74609375,71.77734375
batch,1124.0,390.74609375,71.77734375
batch,1125.0,390.74609375,71.77734375
batch,1126.0,390.74609375,71.77734375
batch,1127.0,390.74609375,71.77734375
batch,1128.0,390.74609375,71.77734375
batch,1129.0,390.74609375,71.77734375
batch,1130.0,390.75,71.78125
batch,1131.0,390.75,71.78125
batch,1132.0,390.75,71.78125
batch,1133.0,390.75,71.78125
batch,1134.0,390.75,71.78125
batch,1135.0,390.75,71.78125
batch,1136.0,390.75,71.78125
batch,1137.0,390.75,71.78125
batch,1138.0,390.75,71.78125
batch,1139.0,390.75,71.78125
batch,1140.0,390.75,71.78125
batch,1141.0,390.75,71.78125
batch,1142.0,390.75,71.78125
batch,1143.0,390.75,71.78125
batch,1144.0,390.75,71.78125
batch,1145.0,390.75,71.78125
batch,1146.0,390.75,71.78125
batch,1147.0,390.75,71.78125
batch,1148.0,390.75,71.78125
batch,1149.0,390.75,71.78125
batch,1150.0,390.75,71.78125
batch,1151.0,390.75,71.78125
batch,1152.0,390.75,71.78125
batch,1153.0,390.75,71.78125
batch,1154.0,390.75390625,71.78515625
batch,1155.0,390.75390625,71.78515625
batch,1156.0,390.75390625,71.78515625
batch,1157.0,390.75390625,71.78515625
batch,1158.0,390.75390625,71.78515625
batch,1159.0,390.75390625,71.78515625
batch,1160.0,390.75390625,71.78515625
batch,1161.0,390.7578125,71.7890625
batch,1162.0,390.7578125,71.7890625
batch,1163.0,390.7578125,71.7890625
batch,1164.0,390.7578125,71.7890625
batch,1165.0,390.7578125,71.7890625
batch,1166.0,390.7578125,71.7890625
batch,1167.0,390.7578125,71.7890625
batch,1168.0,390.7578125,71.7890625
batch,1169.0,390.7578125,71.7890625
batch,1170.0,390.7578125,71.7890625
batch,1171.0,390.7578125,71.7890625
batch,1172.0,390.7578125,71.7890625
batch,1173.0,390.7578125,71.7890625
batch,1174.0,390.7578125,71.7890625
batch,1175.0,390.7578125,71.7890625
batch,1176.0,390.7578125,71.7890625
batch,1177.0,390.7578125,71.7890625
batch,1178.0,390.7578125,71.7890625
batch,1179.0,390.7578125,71.7890625
batch,1180.0,390.7578125,71.7890625
batch,1181.0,390.7578125,71.7890625
batch,1182.0,390.7578125,71.7890625
batch,1183.0,390.76171875,71.79296875
batch,1184.0,390.76171875,71.79296875
batch,1185.0,390.76171875,71.79296875
batch,1186.0,390.765625,71.796875
batch,1187.0,390.765625,71.796875
batch,1188.0,390.765625,71.796875
batch,1189.0,390.765625,71.796875
batch,1190.0,390.765625,71.796875
batch,1191.0,390.765625,71.796875
batch,1192.0,390.76953125,71.80078125
batch,1193.0,390.76953125,71.80078125
batch,1194.0,390.76953125,71.80078125
batch,1195.0,390.76953125,71.80078125
batch,1196.0,390.76953125,71.80078125
batch,1197.0,390.76953125,71.80078125
batch,1198.0,390.76953125,71.80078125
batch,1199.0,390.76953125,71.80078125
batch,1200.0,390.76953125,71.80078125
batch,1201.0,390.76953125,71.80078125
batch,1202.0,390.78515625,71.81640625
batch,1203.0,390.78515625,71.81640625
batch,1204.0,390.78515625,71.81640625
batch,1205.0,390.78515625,71.81640625
batch,1206.0,390.78515625,71.81640625
batch,1207.0,390.78515625,71.81640625
batch,1208.0,390.78515625,71.81640625
batch,1209.0,390.78515625,71.81640625
batch,1210.0,390.78515625,71.81640625
batch,1211.0,390.78515625,71.81640625
batch,1212.0,390.78515625,71.81640625
batch,1213.0,390.78515625,71.81640625
batch,1214.0,390.78515625,71.81640625
batch,1215.0,390.7890625,71.8203125
batch,1216.0,390.7890625,71.8203125
batch,1217.0,390.79296875,71.82421875
batch,1218.0,390.79296875,71.82421875
batch,1219.0,390.79296875,71.82421875
batch,1220.0,390.79296875,71.82421875
batch,1221.0,390.79296875,71.82421875
batch,1222.0,390.79296875,71.82421875
batch,1223.0,390.796875,71.828125
batch,1224.0,390.796875,71.828125
batch,1225.0,390.796875,71.828125
batch,1226.0,390.796875,71.828125
batch,1227.0,390.796875,71.828125
batch,1228.0,390.796875,71.828125
batch,1229.0,390.796875,71.828125
batch,1230.0,390.796875,71.828125
batch,1231.0,390.796875,71.828125
batch,1232.0,390.796875,71.828125
batch,1233.0,390.796875,71.828125
batch,1234.0,390.796875,71.828125
batch,1235.0,390.796875,71.828125
batch,1236.0,390.796875,71.828125
batch,1237.0,390.796875,71.828125
batch,1238.0,390.796875,71.828125
batch,1239.0,390.796875,71.828125
batch,1240.0,390.796875,71.828125
batch,1241.0,390.796875,71.828125
batch,1242.0,390.796875,71.828125
batch,1243.0,390.796875,71.828125
batch,1244.0,390.796875,71.828125
batch,1245.0,390.796875,71.828125
batch,1246.0,390.796875,71.828125
batch,1247.0,390.80078125,71.83203125
batch,1248.0,390.80078125,71.83203125
batch,1249.0,390.8046875,71.8359375
batch,1250.0,390.8046875,71.8359375
batch,1251.0,390.8046875,71.8359375
batch,1252.0,390.80859375,71.83984375
batch,1253.0,390.80859375,71.83984375
batch,1254.0,390.80859375,71.83984375
batch,1255.0,390.80859375,71.83984375
batch,1256.0,390.80859375,71.83984375
batch,1257.0,390.80859375,71.83984375
batch,1258.0,390.80859375,71.83984375
batch,1259.0,390.80859375,71.83984375
batch,1260.0,390.80859375,71.83984375
batch,1261.0,390.80859375,71.83984375
batch,1262.0,390.80859375,71.83984375
batch,1263.0,390.80859375,71.83984375
batch,1264.0,390.80859375,71.83984375
batch,1265.0,390.80859375,71.83984375
batch,1266.0,390.80859375,71.83984375
batch,1267.0,390.80859375,71.83984375
batch,1268.0,390.80859375,71.83984375
batch,1269.0,390.80859375,71.83984375
batch,1270.0,390.80859375,71.83984375
batch,1271.0,390.80859375,71.83984375
batch,1272.0,390.80859375,71.83984375
batch,1273.0,390.80859375,71.83984375
batch,1274.0,390.80859375,71.83984375
batch,1275.0,390.80859375,71.83984375
batch,1276.0,390.80859375,71.83984375
batch,1277.0,390.80859375,71.83984375
batch,1278.0,390.80859375,71.83984375
batch,1279.0,390.8125,71.84375
batch,1280.0,390.8125,71.84375
batch,1281.0,390.81640625,71.84765625
batch,1282.0,390.8203125,71.8515625
